climate_var,chelsa_sd_value,century,chelsa_prior,posterior_median,posterior_mean,posterior_sd,q025,q975
temperature,0.25,1000,0.023911134656810162,-0.29390647863788044,-0.33496902716323546,0.5028614461085217,-1.456954453089886,0.6064394153187842
temperature,0.25,1100,0.004866396858613342,0.004109139114869445,0.008808873035624708,0.4674013555285395,-0.8982451953395292,0.9332444365255951
temperature,0.25,1200,-0.08455550457273375,-0.4018050691738857,-0.4327895794253888,0.4932341781656659,-1.4704785435642822,0.4861162314648403
temperature,0.25,1300,0.15510534304478618,0.1162100957972447,0.14231879239599488,0.5368744288600942,-0.8311390064230924,1.281392602511968
temperature,0.25,1400,-0.36333660356546993,-1.4095437448410135,-1.4681012860646154,0.6039877277608957,-2.7528878294997465,-0.4177842663002453
temperature,0.25,1500,0.018769593211112934,-1.1127345983294297,-1.164977831393855,0.8852289139289128,-3.106331862067067,0.48748390678456693
temperature,0.25,1600,-0.04626457325740141,-1.459159551095915,-1.5181345610288761,0.6738007299766545,-3.009238201825592,-0.32930201452795277
temperature,0.25,1700,0.09309769536487345,-1.2675004884763623,-1.2738084072117832,0.31581331167380233,-1.883500622628762,-0.6674676512947466
temperature,0.25,1800,0.19840651825940903,-1.2962552331113972,-1.3312565127721676,0.577986489539985,-2.5274017428429443,-0.272813651111732
