climate_var,chelsa_sd_value,century,chelsa_prior,posterior_median,posterior_mean,posterior_sd,q025,q975
precipitation,5,1000,1.513770825180607,0.4118662928649195,0.4202107297818254,0.5707175691333701,-0.6660682730241634,1.5533171164001327
precipitation,5,1100,4.669742635344842,0.09961350344985989,0.1007137380616111,0.43799269522175865,-0.772710115153926,0.9547453851958689
precipitation,5,1200,-0.6362945980453872,1.0225521247516545,1.0364669297105715,0.4408473504365187,0.19258962585209166,1.9564994765041335
precipitation,5,1300,3.98009779372052,-0.041556681080717014,-0.04444356400668893,0.5386079838748757,-1.1133192232052136,0.9966989729167153
precipitation,5,1400,2.9743254518104303,2.1989357621670305,2.1969477001340474,0.6069086814157321,1.0116568364871332,3.4051728340166183
precipitation,5,1500,-1.0438767849771036,0.5167733078809873,0.48875102201031,4.49543490216576,-8.688416112889023,9.216015453877455
precipitation,5,1600,-2.645093389773956,1.7277011716487514,1.7521861785215784,0.8213647808911434,0.1842192457323006,3.4383214818429866
precipitation,5,1700,-2.2251134884429162,0.7438853266026615,0.7467464125263609,0.23219431173890656,0.29673416379227774,1.203581362878855
precipitation,5,1800,-6.587558444817007,1.6979306737565107,1.7013104910582284,0.40799493720297797,0.9100900743399747,2.519238161462853
