year,month,value
1640,9,7.68915124223491e-6
1640,10,2.0060572037882138e-5
1640,11,2.138018461804931e-5
1640,12,2.0534752748770902e-5
1641,1,1.904134449960845e-5
1641,2,1.2014775974642607e-5
1641,3,1.6437026372115455e-5
1641,4,1.355235218860373e-5
1641,5,1.0609592051109576e-5
1641,6,7.043096296175133e-6
1641,7,2.370111597713688e-6
1641,8,1.755231139240037e-6
1641,9,1.0957130429256273e-5
1641,10,2.0019758685536032e-5
1641,11,1.9855489064965275e-5
1641,12,1.6908288464049632e-5
1642,1,1.555617155750999e-5
1642,2,1.3382014285757871e-5
1642,3,1.1626293081150617e-5
1642,4,1.2475011110478275e-5
1642,5,1.1695647023549519e-5
1642,6,5.047878850597635e-6
1642,7,2.4279226514484842e-6
1642,8,2.315811391727755e-6
1642,9,1.1175396762354844e-5
1642,10,1.667056492297029e-5
1642,11,1.8164905157605557e-5
1642,12,1.6391406671741224e-5
1643,1,1.63130317919007e-5
1643,2,1.582272786667906e-5
1643,3,1.2311231208032711e-5
1643,4,1.4875960796105368e-5
1643,5,1.0941318338435184e-5
1643,6,4.868237598062035e-6
1643,7,1.9229401271455484e-6
1643,8,1.3579566768442423e-6
1643,9,8.914183083127709e-6
1643,10,2.5344309275850335e-5
1643,11,2.133441400477106e-5
1643,12,1.5059627506922849e-5
1644,1,1.875159389506241e-5
1644,2,1.7800626158618396e-5
1644,3,1.1364496552668954e-5
1644,4,1.3572437085997887e-5
1644,5,9.271398853989898e-6
1644,6,5.791026364357442e-6
1644,7,1.52568987626237e-6
1644,8,1.845133657571271e-6
1644,9,1.064346716460269e-5
1644,10,2.154258244204288e-5
1644,11,1.7912681784628476e-5
1644,12,2.0348927451253162e-5
1645,1,1.7568001884322385e-5
1645,2,1.666302912011188e-5
1645,3,1.6491033720412322e-5
1645,4,1.209590987603552e-5
1645,5,8.502289179176177e-6
1645,6,4.227024329834587e-6
1645,7,5.569833165755639e-7
1645,8,2.7091550453367923e-6
1645,9,1.0879369809730966e-5
1645,10,2.2657051565630404e-5
1645,11,2.24711700297677e-5
1645,12,1.2077002763785453e-5
1646,1,1.585846370898104e-5
1646,2,2.07959821009095e-5
1646,3,1.49989347986213e-5
1646,4,1.2023432447765097e-5
1646,5,1.0135556732412786e-5
1646,6,4.927592958012102e-6
1646,7,2.40281169439288e-6
1646,8,2.279084445887215e-6
1646,9,1.0365527196247418e-5
1646,10,1.7607273267821226e-5
1646,11,1.66483060995523e-5
1646,12,1.6107076734524266e-5
1647,1,1.3326755103102593e-5
1647,2,1.5090324900681164e-5
1647,3,1.526899859593288e-5
1647,4,1.1984145149005566e-5
1647,5,1.1131607806702144e-5
1647,6,7.137015171988197e-6
1647,7,7.639899232688172e-7
1647,8,2.4921714432956123e-6
1647,9,9.929110877887437e-6
1647,10,2.0474931516525944e-5
1647,11,1.9235932730944924e-5
1647,12,1.5105514973942696e-5
1648,1,1.4672580954488883e-5
1648,2,1.3811035084937914e-5
1648,3,1.3749610421433073e-5
1648,4,1.2877992624098195e-5
1648,5,1.5115557246064739e-5
1648,6,4.43404535406557e-6
1648,7,7.675513085669055e-7
1648,8,2.0012247192763483e-6
1648,9,1.2829373769214108e-5
1648,10,1.8235311937463684e-5
1648,11,1.672391332594068e-5
1648,12,2.0113689482933917e-5
1649,1,1.5989531538344947e-5
1649,2,2.3455742707206244e-5
1649,3,1.345273750499702e-5
1649,4,1.0521101664007768e-5
1649,5,7.629238924834672e-6
1649,6,6.16110300868769e-6
1649,7,7.25143886076042e-7
1649,8,1.5285512040825968e-6
1649,9,6.688356415271672e-6
1649,10,2.4676644192825127e-5
1649,11,2.1980192397654625e-5
1649,12,1.5030341204612157e-5
1650,1,1.6455745547121886e-5
1650,2,1.7390311572800493e-5
1650,3,1.2849304582367322e-5
1650,4,1.3218482240509203e-5
1650,5,1.3212081128836715e-5
1650,6,4.937055740463884e-6
1650,7,1.3797735631054258e-6
1650,8,1.5620866425477797e-6
1650,9,6.471606213035386e-6
1650,10,2.1420067721624026e-05
1650,11,1.9163795205346103e-5
1650,12,1.4878263334700863e-5
1651,1,2.1668145727810593e-5
1651,2,1.363683506714598e-5
1651,3,1.1474448453059236e-5
1651,4,1.2568938547610366e-5
1651,5,1.005044724357769e-5
1651,6,4.8564368820257155e-6
1651,7,7.119237106499667e-7
1651,8,2.4851302389943387e-6
1651,9,1.3361828014749e-5
1651,10,1.82614843592653e-5
1651,11,2.022947385710837e-5
1651,12,1.412452322672537e-5
1652,1,1.747644967479134e-5
1652,2,1.4447895612268344e-5
1652,3,1.3142343450930716e-5
1652,4,1.148449675672466e-5
1652,5,8.606407101473853e-6
1652,6,5.936993905894217e-6
1652,7,9.956670968214857e-7
1652,8,2.270920556182906e-6
1652,9,8.33567312216469e-6
1652,10,1.829073470340348e-5
1652,11,2.0825382302831358e-5
1652,12,1.3368554288783949e-5
1653,1,2.2210818159574075e-5
1653,2,1.4321356811486364e-5
1653,3,1.424375761119507e-5
1653,4,1.219982039066761e-5
1653,5,1.0285375357279164e-5
1653,6,5.76047349745259e-6
1653,7,1.4098299619557558e-6
1653,8,2.606491701841483e-6
1653,9,1.2458352266280419e-5
