year,month,value
1421,1,1.49772182313836
1421,2,1.2638544280396744
1421,3,1.0921861628785643
1421,4,0.8263345091712326
1421,5,0.7059435318164675
1421,6,0.8571150246923599
1421,7,0.872218074449506
1421,8,0.6259325025217415
1421,9,1.105516407376241
1421,10,1.5446464015733081
1421,11,1.4673499253826365
1421,12,1.646117413098527
1422,1,1.3832948291014286
1422,2,1.3148446245324519
1422,3,1.2256793186581545
1422,4,1.1237675612427085
1422,5,1.0798814746896364
1422,6,1.085408486360817
1422,7,1.0897315286052873
1422,8,0.5961558346656749
1422,9,0.8756089558816453
1422,10,1.0511404875914152
1422,11,1.1830590605323732
1422,12,1.6206053482104075
1423,1,1.0356841989075385
1423,2,1.490151779009198
1423,3,1.088320790179694
1423,4,0.9490296857101386
1423,5,0.9877652872001914
1423,6,0.8541618655032968
1423,7,1.0030759089663732
1423,8,0.6555324533714599
1423,9,1.0437578785643113
1423,10,1.175249563321148
1423,11,1.764572546937376
1423,12,1.3841571162965716
1424,1,1.7793062885866526
1424,2,1.9642806796772452
1424,3,1.3275727757400475
1424,4,1.0169589440831321
1424,5,0.7015138727727772
1424,6,0.8617414876326476
1424,7,0.9101856864718214
1424,8,0.7502567871909231
1424,9,1.0008742724630244
1424,10,1.0696479926139484
1424,11,1.4122374993287654
1424,12,1.5399898716631983
1425,1,1.4282961324340602
1425,2,1.147902128190156
1425,3,1.2584087809889264
1425,4,1.1910770046428412
1425,5,0.8775011225616705
1425,6,1.03054782360442
1425,7,0.7133090798659183
1425,8,0.7623667212005633
1425,9,1.123590140991683
1425,10,1.2455087954024942
1425,11,1.4903403509114885
1425,12,1.478094904076223
1426,1,1.5778688155112195
1426,2,1.0260250826630934
1426,3,1.0076233616786519
1426,4,1.0071669685488134
1426,5,0.8242306570445956
1426,6,0.8740486846396228
1426,7,0.9067425019870222
1426,8,0.8007178094326883
1426,9,0.932176756360936
1426,10,1.0323783337010728
1426,11,1.0729388769870742
1426,12,1.525120694959893
1427,1,1.1716484703311778
1427,2,1.763354265151917
1427,3,1.0278622720478647
1427,4,1.071144956564887
1427,5,0.6942626855214797
1427,6,1.0559070420515646
1427,7,0.723381520157224
1427,8,0.5683960068847174
1427,9,0.7480962352704104
1427,10,1.0659711633176439
1427,11,1.2491216435536052
1427,12,1.7699763139526348
1428,1,1.8677862879142642
1428,2,1.265009589428216
1428,3,1.0828024422659324
1428,4,1.1172631550473093
1428,5,0.8769970858586773
1428,6,1.1941706568956238
1428,7,1.1654327566272706
1428,8,0.7229560753857522
1428,9,0.99247936988387
1428,10,1.0902707067984494
1428,11,1.666360337823075
1428,12,1.6050188465645827
1429,1,1.1508537973765716
1429,2,1.3056318258602715
1429,3,1.2007564028782731
1429,4,0.7842442439635057
1429,5,0.8672653914252915
1429,6,0.7439006851874537
1429,7,0.8073206185518046
1429,8,0.739878675193055
1429,9,0.9201686629896204
1429,10,0.8673656822257234
1429,11,1.2611805759866483
1429,12,1.3370094406074002
1430,1,1.6058363442658654
1430,2,1.321511869783114
1430,3,1.1143337145528767
1430,4,0.8674215587397635
1430,5,0.9343049937896653
1430,6,0.636843668210294
1430,7,0.7430609155866681
1430,8,0.6102377139940873
1430,9,1.058719674238612
1430,10,1.2313672179045532
1430,11,1.4026294285120469
1430,12,1.3797353685701832
1431,1,1.5155647036582465
1431,2,1.319785627833281
1431,3,1.1936362969637235
1431,4,0.8216940077065293
1431,5,0.9813068412095755
1431,6,0.7600168607605323
1431,7,0.8582085915646533
1431,8,0.6916434516786079
1431,9,1.0707317844114637
1431,10,1.1260157177713366
1431,11,1.1494164864513459
1431,12,1.441120590107391
1432,1,1.389853713924297
1432,2,1.7470593889721548
1432,3,1.1171864503593059
1432,4,0.846109170371276
1432,5,0.6601029884697313
1432,6,0.7898317058370135
1432,7,0.7468338024583974
1432,8,0.6365921735281946
1432,9,1.0281981899927657
1432,10,0.9908437528153256
1432,11,1.441766550263039
1432,12,1.7758973639296372
1433,1,1.837664906333763
1433,2,1.668552665902978
1433,3,1.6943663407918073
1433,4,1.2142945692106326
1433,5,0.9168140520483631
1433,6,0.9057541864145175
1433,7,1.0667049362420202
1433,8,0.8033574148258075
1433,9,0.9233048710300984
1433,10,1.105754527460162
1433,11,1.1150866040578793
1433,12,0.9408083944220742
1434,1,1.5097605942047854
1434,2,1.4191735406490047
1434,3,1.3008011291476733
1434,4,0.9435248831984377
1434,5,0.8690530361561994
1434,6,0.7814539591967882
1434,7,0.675773061980812
1434,8,0.5933879134332842
1434,9,0.8876074010189793
1434,10,1.0506257814481912
1434,11,1.735470702983939
1434,12,2.0637409719556636
1435,1,1.1604640065304337
1435,2,1.8213180200941055
1435,3,1.1676371811294222
1435,4,0.7147417740639771
1435,5,0.717908800391764
1435,6,0.8071775554318739
1435,7,0.6840398724986471
1435,8,0.6482045824007215
1435,9,0.8111797100503179
1435,10,1.084135699823868
1435,11,1.167535524973948
1435,12,1.4207737558360543
1436,1,1.0566236282590904
1436,2,1.7192706722950235
1436,3,1.3505441326713714
1436,4,1.1178276975988033
1436,5,0.7047404480825974
1436,6,0.9867138247942921
1436,7,0.9781601672799545
1436,8,0.9878956090809912
1436,9,0.9584952067611197
1436,10,1.47616999863436
1436,11,1.3255114757465973
1436,12,1.527841087488996
1437,1,1.426082517092797
1437,2,1.0053556456432828
1437,3,1.208572989724245
1437,4,1.1006583318214336
1437,5,0.7653989411451682
1437,6,0.833673418432431
1437,7,0.9232766411183648
1437,8,0.7230278205370779
1437,9,0.7239211123403575
1437,10,1.123091293671946
1437,11,1.7752533773193373
1437,12,1.722008196190271
1438,1,1.4886259127109258
1438,2,1.7437484815625672
1438,3,1.0586123466098636
1438,4,0.9522034843744305
1438,5,0.9307067451724486
1438,6,0.7513290362105783
1438,7,0.8420740044097278
1438,8,0.7994150296788729
1438,9,1.044108963452459
1438,10,1.2747600016639544
1438,11,1.5763291517831604
1438,12,1.1786542811024217
1439,1,1.4461444688849867
1439,2,1.6760375102870686
1439,3,1.4911476820436986
1439,4,0.868950176384503
1439,5,1.0762480852332288
1439,6,0.9044760579831745
1439,7,0.834474623932068
1439,8,0.7110218651476795
1439,9,0.8937124524557372
1439,10,1.3548156687563169
1439,11,1.2607960341903606
1439,12,1.7269207354943215
1440,1,1.5020541923747817
1440,2,1.5669697913274554
1440,3,1.5243200235335599
1440,4,1.0564101519974536
1440,5,0.9464895400165187
1440,6,1.0593835446959448
1440,7,1.1248256578928832
1440,8,0.7339996078258816
1440,9,0.976962668731502
1440,10,0.9012464056075784
1440,11,1.2913365805812598
1440,12,1.3489806065805405
1441,1,1.2924999814539575
1441,2,1.763504449168062
1441,3,0.7999808308602698
1441,4,0.7795573607651883
1441,5,0.906460993495134
1441,6,1.0797551698872323
1441,7,0.7451904387360722
1441,8,0.5508417050375007
1441,9,0.7724439832375511
1441,10,1.4990440130133895
