year,month,value
1628,12,3.149684814507385e-5
1629,1,3.7075043155872715e-5
1629,2,3.0488710026342737e-5
1629,3,2.6963997407640948e-5
1629,4,2.8503130481798043e-5
1629,5,1.9790614714064697e-5
1629,6,4.931584341181933e-6
1629,7,6.555378858120393e-7
1629,8,6.929367646015411e-7
1629,9,1.4946955641026221e-5
1629,10,3.7534968513846674e-5
1629,11,3.347040711347221e-5
1629,12,3.983278832895739e-5
1630,1,2.8235078175367374e-5
1630,2,2.659166473505211e-5
1630,3,2.302463591119511e-5
1630,4,2.2119740440276925e-5
1630,5,1.1893763772784631e-5
1630,6,4.565072566045647e-6
1630,7,5.333379774423766e-7
1630,8,1.0919469119857853e-6
1630,9,9.822088754828887e-6
1630,10,4.645192927586638e-5
1630,11,4.2953801300256705e-5
1630,12,3.1379984004068534e-5
1631,1,2.8622778933728836e-5
1631,2,2.6934109566097612e-5
1631,3,2.3791814490924775e-5
1631,4,1.966900133010392e-5
1631,5,1.5410552178468412e-5
1631,6,6.1643756211330166e-6
1631,7,1.4094649061904863e-6
1631,8,1.2912042423583783e-6
1631,9,1.0413420763991964e-5
1631,10,4.538888591142305e-5
1631,11,3.5488519571443e-5
1631,12,3.5926752726430985e-5
1632,1,3.0849903474990265e-5
1632,2,2.4951938908281715e-5
1632,3,2.2265509021551625e-5
1632,4,2.3795705940823035e-5
1632,5,1.839497025596741e-5
1632,6,5.629912023607493e-6
1632,7,5.255263930270062e-7
1632,8,8.041301474182083e-7
1632,9,1.1355142417659892e-5
1632,10,4.1631577572361704e-5
1632,11,3.7542149813997885e-5
1632,12,3.328985848295428e-5
1633,1,2.6142637774685292e-5
1633,2,3.1668243145386186e-5
1633,3,3.212218659997236e-5
1633,4,2.4903430657227038e-5
1633,5,2.7009697257615745e-5
1633,6,1.0525312119869399e-5
1633,7,1.983884033210769e-6
1633,8,1.5315576807445725e-6
1633,9,1.0178686582203342e-5
1633,10,2.5915108342249518e-5
1633,11,3.299987410842441e-5
1633,12,2.7234550266653932e-5
1634,1,2.328197899638002e-5
1634,2,2.5089990394255166e-5
1634,3,2.2653736642754223e-5
1634,4,2.724881737063128e-5
1634,5,1.2927165523824288e-5
1634,6,4.708336971877964e-6
1634,7,3.2978530835642624e-7
1634,8,9.220804377049191e-7
1634,9,1.1697196834118642e-5
1634,10,4.006407771251088e-5
1634,11,3.538275986243777e-5
1634,12,3.1808647091451655e-5
1635,1,2.8123116174624284e-5
1635,2,2.363720795694585e-5
1635,3,2.5336439303982676e-5
1635,4,2.093169574921112e-5
1635,5,1.892054157561159e-5
1635,6,4.838304424041819e-6
1635,7,6.050900596229001e-7
1635,8,1.24625944143716e-6
1635,9,1.1467603208977158e-5
1635,10,3.2654627191377795e-5
1635,11,3.3967116842629005e-5
1635,12,4.0624143953455977e-5
1636,1,3.6141878594020025e-5
1636,2,2.9810243650585443e-5
1636,3,2.7543087186291668e-5
1636,4,2.8593200120652087e-5
1636,5,1.799911132561454e-5
1636,6,4.796741635344987e-6
1636,7,5.951043004426883e-7
1636,8,8.283433749358861e-7
1636,9,1.2883785910629e-5
1636,10,3.5308918779163585e-5
1636,11,3.807250738908011e-5
1636,12,3.509781735034079e-5
1637,1,3.2531687574171404e-5
1637,2,2.6613388745099104e-5
1637,3,2.807003470839395e-5
1637,4,2.53794003492052e-5
1637,5,1.5041121479787283e-5
1637,6,5.418932878624026e-6
1637,7,5.578968258779544e-7
1637,8,1.022765108966034e-6
1637,9,1.1931390977450195e-5
1637,10,3.673025281585238e-5
1637,11,3.794385916617818e-5
1637,12,3.1692092247370056e-5
1638,1,3.1545906245506166e-5
1638,2,2.564572211986406e-5
1638,3,2.668747300937703e-5
1638,4,2.1612371827146027e-5
1638,5,9.77642343286152e-6
1638,6,3.917148447039095e-6
1638,7,7.664078210927092e-7
1638,8,1.0093021487901434e-6
1638,9,7.711262476825517e-6
1638,10,3.936953865734554e-5
1638,11,3.9228154626603735e-5
1638,12,3.207218390228603e-5
1639,1,2.664387716675562e-5
1639,2,3.178978498410854e-5
1639,3,2.567263390964979e-5
1639,4,2.1857636992854905e-5
1639,5,1.6481730922366537e-5
1639,6,4.809314979191615e-6
1639,7,6.276899101050573e-7
1639,8,8.823028322912644e-7
