year,month,value
1420,1,1.406237131003101
1420,2,1.716588028117719
1420,3,1.2205937266571214
1420,4,1.2879339060833148
1420,5,1.0059850162944768
1420,6,1.0861899080751924
1420,7,0.8178762616497355
1420,8,1.0618700443992903
1420,9,1.0045782280509064
1420,10,1.0915463413119757
1420,11,1.0716586941733772
1420,12,1.6869987081547189
1421,1,1.5107969619597448
1421,2,1.282468568821102
1421,3,1.1004319734195542
1421,4,0.8590329210999588
1421,5,0.7929178293792281
1421,6,0.9525026060365558
1421,7,0.9480550918416982
1421,8,0.7875130136527231
1421,9,1.1411172712099036
1421,10,1.5534686117418672
1421,11,1.4685841414187333
1421,12,1.712793946018253
1422,1,1.4231114451758726
1422,2,1.38072277396186
1422,3,1.234505459518214
1422,4,1.1896981949962178
1422,5,1.2285919498944775
1422,6,1.2707165516713887
1422,7,1.325665571729072
1422,8,0.9891793547052152
1422,9,0.9075435603188765
1422,10,1.0514538147073746
1422,11,1.189274799592026
1422,12,1.62366659884961
1423,1,1.0722038149381046
1423,2,1.6013744868725972
1423,3,1.095745565172861
1423,4,0.9646227212890648
1423,5,1.1527140791578787
1423,6,1.2372611883297162
1423,7,1.227574417724139
1423,8,0.8337143025438672
1423,9,1.1751807917054558
1423,10,1.1749490266366291
1423,11,1.7661186080068303
1423,12,1.4012259244422585
1424,1,1.9194484334481579
1424,2,2.0800646670653786
1424,3,1.3375182501492722
1424,4,1.095180198303076
1424,5,0.8189651800728341
1424,6,1.0013491137584203
1424,7,1.0688043613571736
1424,8,0.9345317919979634
1424,9,1.101376983323556
1424,10,1.071663071865737
1424,11,1.4124805804219338
1424,12,1.5587807671799006
1425,1,1.4390529557495872
1425,2,1.1847327484201349
1425,3,1.256452168228747
1425,4,1.1982471980947231
1425,5,0.9715950295212596
1425,6,1.1463856971469686
1425,7,0.8627300261219709
1425,8,1.00920572249677
1425,9,1.224301991548987
1425,10,1.2463770070430105
1425,11,1.494689519609675
1425,12,1.514551189067748
1426,1,1.595555171743639
1426,2,1.0252478603733128
1426,3,1.0056607315973092
1426,4,1.0193431532148631
1426,5,0.956298517307996
1426,6,1.0689769930039166
1426,7,1.1821896955525666
1426,8,1.0927684514572993
1426,9,1.0038014526172614
1426,10,1.035600522668061
1426,11,1.073572223205109
1426,12,1.556335470983877
1427,1,1.2886290689301396
1427,2,1.8236947210892727
1427,3,1.0454016330487943
1427,4,1.093194151281073
1427,5,0.841376715230754
1427,6,1.2586345604940714
1427,7,0.9379133360508338
1427,8,0.8103700866838518
1427,9,0.8857652037556604
1427,10,1.0630823103174623
1427,11,1.266499741983763
1427,12,1.8522449875062916
1428,1,1.9714212645715143
1428,2,1.3414621664390127
1428,3,1.0899483689288192
1428,4,1.145187593121755
1428,5,1.0175076348428007
1428,6,1.3575332059452148
1428,7,1.401050238748232
1428,8,1.2687594938506261
1428,9,1.2295285418328388
1428,10,1.0905418083675054
1428,11,1.668096900844613
1428,12,1.6088079988817152
1429,1,1.165839364533096
1429,2,1.347178320382932
1429,3,1.2037034808380294
1429,4,0.8748647576906488
1429,5,0.9355813329349048
1429,6,0.8757610746992768
1429,7,1.01343333639579
1429,8,0.9912459883163169
1429,9,0.9744755065644457
1429,10,0.8699245995056888
1429,11,1.2600902337207405
1429,12,1.3441022672103822
1430,1,1.6544053817132216
1430,2,1.3771121721263713
1430,3,1.1355416770629638
1430,4,0.9660649017808605
1430,5,1.0829704194505057
1430,6,0.8287863604791627
1430,7,0.8658805796203786
1430,8,0.8516994611220843
1430,9,1.274624966900747
1430,10,1.231923107051926
1430,11,1.407296373240984
1430,12,1.4149948529499423
1431,1,1.5207390032202677
1431,2,1.3266713333336542
1431,3,1.1941380562286743
1431,4,0.8370769914964425
1431,5,1.16376939920148
1431,6,0.9508409297067449
1431,7,1.0529998119011914
1431,8,1.0476033727051148
1431,9,1.1959084574077261
1431,10,1.1258695349467809
1431,11,1.147874071736426
1431,12,1.4574296810615925
1432,1,1.4246434302556648
1432,2,1.8175216516046562
1432,3,1.121474709482662
1432,4,0.8494678687867343
1432,5,0.7050532389140398
1432,6,1.0324511343410538
1432,7,0.9116408738223918
1432,8,0.9067405049484919
1432,9,1.2982375555968404
1432,10,0.9915399418437885
1432,11,1.4332983980219127
1432,12,1.8594364542426753
1433,1,1.975439369039351
1433,2,1.782107331157412
1433,3,1.704517429903567
1433,4,1.2415172642568095
1433,5,1.050025464127556
1433,6,1.0555353636651168
1433,7,1.3069578325515891
1433,8,1.1329031970519103
1433,9,1.0630988701015878
1433,10,1.1063084704220443
1433,11,1.1148143977339309
1433,12,0.9632042247687796
1434,1,1.5241823132767867
1434,2,1.4490225444857852
1434,3,1.3079224868883828
1434,4,0.9497421597161709
1434,5,1.0627989370175173
1434,6,1.0075987096648658
1434,7,0.7967259684900454
1434,8,0.9070924221411222
1434,9,0.9834355328835613
1434,10,1.0548365111933427
1434,11,1.7377725327042755
1434,12,2.1414086208069167
1435,1,1.1515687095237577
1435,2,1.8461552464459392
1435,3,1.173715524171423
1435,4,0.7299588698775459
1435,5,0.8498098149672796
1435,6,0.8118357872724792
1435,7,0.7436687668437573
1435,8,0.8858895682422365
1435,9,1.061495482607561
1435,10,1.0859212819132196
1435,11,1.175390232837588
1435,12,1.455988614809581
1436,1,1.0760709518828575
1436,2,1.7583041486910167
1436,3,1.355923750378456
1436,4,1.1388819367222773
1436,5,0.7790394444899132
1436,6,1.1487120801241124
1436,7,1.1550509905854212
1436,8,1.336452703571429
1436,9,1.1384490818306672
1436,10,1.4774793796814256
1436,11,1.32797138714638
1436,12,1.5583529787182597
1437,1,1.4820703324068747
1437,2,1.0365816895803186
1437,3,1.2215342468563288
1437,4,1.1317890140653364
1437,5,0.9439288445921687
1437,6,0.9616892088068446
1437,7,1.3155038693956254
1437,8,0.9359795680400329
1437,9,0.7162610481012693
1437,10,1.1279453066379794
1437,11,1.781638740179431
1437,12,1.7220626828162935
1438,1,1.510152470505055
1438,2,1.7865322639180246
1438,3,1.0557560838101927
1438,4,0.969516993237871
1438,5,1.0456902947730526
1438,6,0.9195736419598108
1438,7,1.0026901628110052
1438,8,1.1113818413467214
1438,9,1.2483121240777268
1438,10,1.2747021681424677
1438,11,1.579175935231169
1438,12,1.1908897864148047
1439,1,1.504596921468038
1439,2,1.723332243093597
1439,3,1.4971268934046775
1439,4,0.9032421644351831
1439,5,1.1010023775463456
1439,6,1.004296859086544
1439,7,1.0343338261181063
1439,8,1.1940342109744526
1439,9,0.8914059751913445
1439,10,1.3566215005934974
1439,11,1.2645276146428965
1439,12,1.7405308745612214
1440,1,1.502476463342699
1440,2,1.5824760162342615
1440,3,1.528716126138941
1440,4,1.0753372737313924
1440,5,1.1082759950826493
1440,6,1.2660615151789902
1440,7,1.2888779043697096
1440,8,0.9964188238570691
1440,9,1.2143199250618575
1440,10,0.902633528219666
1440,11,1.2909820398440963
1440,12,1.3698319187647876
1441,1,1.2923014108841406
1441,2,1.7872772369626455
1441,3,0.8046574361533263
1441,4,0.8381927858244885
1441,5,1.006348885108478
1441,6,1.237190080107248
1441,7,0.862079065130622
1441,8,0.7769528317654737
1441,9,0.8330221972836802
1441,10,1.502736254050563
1441,11,1.3459817181624725
1441,12,1.507972487485799
1442,1,1.3769832581885146
1442,2,1.9880820108599644
1442,3,1.4679514890379282
1442,4,1.258372028580239
1442,5,0.9749663239991351
1442,6,1.137385369846947
1442,7,1.0697321516573783
1442,8,1.1480489147573598
1442,9,1.082385625397016
1442,10,1.405666881753402
1442,11,1.544438569647814
1442,12,1.4433087578923451
1443,1,1.714517737216987
1443,2,1.4243456938464925
1443,3,1.4592804808133795
1443,4,1.322284742564799
1443,5,1.081317584072026
1443,6,1.0632608800280738
1443,7,0.8685327356721624
1443,8,0.8240492694361352
1443,9,1.2940852249670982
1443,10,1.0828894580704223
1443,11,0.9795731311650611
1443,12,1.302903668153496
1444,1,1.2847801949270345
1444,2,1.484411607690284
1444,3,1.0801558568693086
1444,4,0.9051984973716098
1444,5,0.9092008551270667
1444,6,1.072528658679263
1444,7,1.051792254606906
1444,8,1.0284616178645736
1444,9,0.911178520596928
1444,10,1.0973075264600876
1444,11,1.2394107711261577
1444,12,1.6497576610784288
1445,1,1.426170842333262
1445,2,1.5005535890504968
1445,3,1.3348445360839754
1445,4,1.0524438320786071
1445,5,0.8301214827848074
1445,6,0.9106979367819052
1445,7,0.9641975152402216
1445,8,1.1309884537018466
1445,9,1.3408572151661233
1445,10,1.005129987340259
1445,11,1.1877704818354986
1445,12,1.5015284618156297
1446,1,2.177137766542247
1446,2,1.5501509019161048
1446,3,1.3660822426431627
1446,4,1.4765540674620816
1446,5,1.118416372203928
1446,6,1.1505578705987716
1446,7,1.3969215980759442
1446,8,1.156958585741715
1446,9,1.010529736943099
1446,10,1.3059701083190451
1446,11,1.0125020036881311
1446,12,1.5698342852816802
1447,1,1.6225022723792546
1447,2,1.415713290331337
1447,3,1.4369485662317845
1447,4,1.0059558473707126
1447,5,1.0604721127604695
1447,6,1.321025975398371
1447,7,1.328622120736262
1447,8,1.2685080788385008
1447,9,1.041212287081823
1447,10,1.2908749191284474
1447,11,1.5544591944834938
1447,12,1.8336796896128018
1448,1,1.3235345659185067
1448,2,1.2120559733939296
1448,3,1.2165586703079427
1448,4,1.1749889056155947
1448,5,1.3851852618195284
1448,6,1.3077085837398004
1448,7,1.1020516415981736
1448,8,1.1963168816967422
1448,9,1.4213949979408977
1448,10,1.0428581159078698
1448,11,1.346577610439254
1448,12,1.6292157030665537
1449,1,1.5634970144276727
1449,2,1.416127376438188
1449,3,1.4638387785347127
1449,4,0.92587803818518
1449,5,0.9495549586435474
1449,6,1.1176188985367057
1449,7,1.3032777399137025
1449,8,1.1778839911344798
1449,9,1.0018259073162712
1449,10,1.060390974537462
1449,11,1.2456397943499258
1449,12,1.7244605250171128
1450,1,1.6457193255240292
1450,2,1.244984353378867
1450,3,0.988066940561376
1450,4,0.922975159405016
